code;cost
52_63;1624588
52_64;1759692
52_65;2042372
52_66;1709987
52_67;212191
52_68;1446993
52_69;1436298
52_70;1209709
52_71;1505953
52_72;1419959
52_73;1189288
52_74;836913
52_75;2044899
52_76;1208639
52_77;1481289
52_78;1821898
52_79;1643616
52_80;2122104
52_81;1424155
52_82;1432020
52_83;1705031
52_84;2070744
52_85;1651388
52_86;1833250
52_87;1580760
52_88;1549900
52_89;2075940
52_90;1526074
52_91;1897204
52_92;1699712
52_93;1445942
52_94;1473413
52_95;2114627
52_96;2112732
52_97;1316684
52_98;1964961
52_99;2061481
52_100;1408608
52_101;1634770
52_102;411707
52_103;1960504
52_104;2157436
52_105;1906047
52_106;1468939
52_107;682160
52_108;1918137
52_109;1528310
52_110;1173829
52_111;1555305
52_112;1812367
52_113;1366901
52_114;2077747
52_115;2177007
52_116;2128419
52_117;733274
52_118;2157104
52_119;1036337
52_120;2009015
52_121;1318577
52_122;1758629
52_123;1836542
52_124;1235139
52_125;2019490
52_126;2178054
52_127;1763238
52_128;873570
52_129;1093123
52_130;2013965
52_131;1910356
52_132;1592983
52_133;2079117
52_134;1048525
52_135;829873
52_136;1883751
52_137;1546152
52_138;2049693
52_139;2059334
52_140;2032615
53_1;911968
53_2;930800
53_3;1349407
53_4;1124207
53_5;1366780
53_6;1127337
53_7;1063445
53_8;1168061
53_9;1116386
53_10;1358341
53_11;896872
53_12;457928
53_13;1346179
53_14;867120
53_15;1331815
53_16;1119030
53_17;1315402
53_18;1354431
53_19;888193
53_20;1052112
53_21;1071429
53_22;681162
53_23;858907
53_24;1084533
53_25;966499
53_26;847621
53_27;1090005
53_28;1078923
53_29;1349705
53_30;645891
53_31;1294666
53_32;1284370
53_33;963185
53_34;1260213
53_35;1416668
53_36;1101368
53_37;1103792
53_38;1047777
53_39;1054603
53_40;1247201
53_41;1248679
53_42;315871
53_43;1067950
53_44;1118825
53_45;1356765
53_46;1323267
53_47;1366638
53_48;1274729
53_49;1109018
53_50;1367040
53_51;1133729
53_52;896661
53_53;0
53_54;969047
53_55;1044925
53_56;1374794
53_57;1258179
53_58;1218364
53_59;1158304
53_60;1041978
53_61;739308
53_62;1400622
53_63;938140
53_64;924102
53_65;1366306
53_66;1294850
53_67;886586
53_68;1132482
53_69;1110755
53_70;1037350
53_71;1096627
53_72;1151534
53_73;1059249
53_74;178712
53_75;1398109
53_76;1070875
53_77;1085358
53_78;1371986
53_79;1228575
53_80;1343289
53_81;1082046
53_82;1117925
53_83;1287352
53_84;1328594
53_85;1142937
53_86;1391722
53_87;992017
53_88;1030459
53_89;1318524
53_90;1042706
53_91;1364274
53_92;866109
53_93;1073786
53_94;1002058
53_95;1552128
53_96;1485227
53_97;633704
53_98;1300851
53_99;1251375
53_100;852231
53_101;874554
53_102;930485
53_103;1160110
53_104;1329942
53_105;1236766
53_106;1098114
53_107;205337
53_108;1236022
53_109;1115296
53_110;290690
53_111;1142288
53_112;1325506
53_113;719254
53_114;1389727
53_115;1398192
53_116;1354852
53_117;1018080
53_118;1321390
53_119;978699
53_120;1369726
53_121;449284
53_122;1127281
53_123;1207966
53_124;1076797
53_125;1310523
53_126;1342339
53_127;1141642
53_128;919769
53_129;405588
53_130;1178250
53_131;1155170
53_132;751764
53_133;1453408
53_134;1059936
53_135;362170
53_136;1047652
53_137;700261
53_138;1317341
53_139;1280519
53_140;1222306
54_1;1611502
54_2;439093
54_3;615048
54_4;431272
54_5;645460
54_6;836652
54_7;344245
54_8;471066
54_9;823653
54_10;647945
54_11;793587
54_12;1287067
54_13;630015
54_14;810719
54_15;561247
54_16;836179
54_17;602368
54_18;635181
54_19;1604360
54_20;723451
54_21;481866
54_22;295698
54_23;657734
54_24;728119
54_25;424568
54_26;289994
54_27;770697
54_28;770076
54_29;411125
54_30;345301
54_31;328262
54_32;328173
54_33;351217
54_34;624775
54_35;463000
54_36;458605
54_37;797722
54_38;436393
54_39;616606
54_40;479809
54_41;306235
54_42;1166788
54_43;517222
54_44;467630
54_45;570172
54_46;384688
54_47;633367
54_48;509954
54_49;429311
54_50;413344
54_51;295837
54_52;1766238
54_53;966595
54_54;0
54_55;175119
54_56;641791
54_57;471638
54_58;261811
54_59;500957
54_60;544156
54_61;704799
54_62;467531
54_63;183488
54_64;219743
54_65;423067
54_66;625169
54_67;1805162
54_68;844704
54_69;816262
54_70;990439
54_71;551478
54_72;918166
54_73;1030867
54_74;1143164
54_75;459530
54_76;1028661
54_77;580878
54_78;597548
54_79;596518
54_80;376714
54_81;738948
54_82;840856
54_83;587190
54_84;364714
54_85;415967
54_86;617857
54_87;306783
54_88;404297
54_89;352120
54_90;450605
54_91;489395
54_92;220737
54_93;632102
54_94;481776
54_95;644108
54_96;546648
54_97;446935
54_98;362272
54_99;302110
54_100;417101
54_101;126700
54_102;1543764
54_103;201453
54_104;416036
54_105;298507
54_106;631514
54_107;1127594
54_108;295171
54_109;538502
54_110;799000
54_111;533417
54_112;525566
54_113;394117
54_114;436055
54_115;431618
54_116;388144
54_117;1394927
54_118;449417
54_119;1073553
54_120;431146
54_121;623204
54_122;263948
54_123;305703
54_124;1014548
54_125;356635
54_126;443768
54_127;280913
54_128;1156865
54_129;673079
54_130;388405
54_131;194149
54_132;307201
54_133;514828
54_134;1174531
54_135;937865
54_136;285994
54_137;390510
54_138;358989
54_139;313944
54_140;273245
55_1;1580251
55_2;307481
55_3;441973
55_4;274666
55_5;472386
55_6;693248
55_7;199445
55_8;299047
55_9;680248
55_10;474870
55_11;658263
55_12;1258987
55_13;456941
55_14;688954
55_15;388176
55_16;692774
55_17;428681
55_18;462106
55_19;1573109
55_20;580119
55_21;340058
55_22;378789
55_23;527963
55_24;584715
55_25;283612
55_26;239203
55_27;627292
55_28;626672
55_29;305107
55_30;408283
55_31;317549
55_32;360174
55_33;212221
55_34;452489
55_35;376772
55_36;312036
55_37;654318
55_38;295436
55_39;475650
55_40;306735
55_41;409264
55_42;1141373
55_43;376266
55_44;319541
55_45;398373
55_46;278670
55_47;460292
55_48;336880
55_49;281222
55_50;343927
55_51;121866
55_52;1735895
55_53;1044085
55_54;176503
55_55;0
55_56;468717
55_57;298599
55_58;319008
55_59;344132
55_60;403200
55_61;644632
55_62;358313
55_63;109621
55_64;391817
55_65;321709
55_66;451482
55_67;1780230
55_68;701300
55_69;672858
55_70;854643
55_71;408202
55_72;774761
55_73;895879
55_74;1222721
55_75;353512
55_76;893673
55_77;437698
55_78;424878
55_79;424260
55_80;395473
55_81;595543
55_82;697452
55_83;413504
55_84;343953
55_85;243680
55_86;445086
55_87;165827
55_88;263341
55_89;349149
55_90;309649
55_91;335041
55_92;389527
55_93;488929
55_94;340820
55_95;515171
55_96;440630
55_97;423368
55_98;256254
55_99;357449
55_100;330743
55_101;187304
55_102;1512029
55_103;269656
55_104;553304
55_105;192169
55_106;488097
55_107;1125270
55_108;196218
55_109;393358
55_110;899198
55_111;384645
55_112;353767
55_113;364942
55_114;356071
55_115;450376
55_116;401788
55_117;1349078
55_118;590156
55_119;952250
55_120;325128
55_121;726746
55_122;91069
55_123;163332
55_124;876488
55_125;297815
55_126;581036
55_127;109071
55_128;1099749
55_129;651612
55_130;534657
55_131;183725
55_132;428179
55_133;408810
55_134;1045503
55_135;909554
55_136;458265
55_137;505373
55_138;322902
55_139;332703
55_140;362440
56_1;1640074
56_2;457098
56_3;30868
56_4;260167
56_5;23769
56_6;566153
56_7;328055
56_8;215834
56_9;553153
56_10;40963
56_11;654725
56_12;1451650
56_13;36647
56_14;707397
56_15;87309
56_16;565679
56_17;64132
56_18;34938
56_19;1634088
56_20;459418
56_21;320195
56_22;756865
56_23;565508
56_24;457619
56_25;422152
56_26;546467
56_27;500197
56_28;499577
56_29;407901
56_30;766586
56_31;557263
56_32;687661
56_33;426118
56_34;154922
56_35;492443
56_36;283643
56_37;527223
56_38;335733
56_39;377665
56_40;173754
56_41;762575
56_42;1407372
56_43;324593
56_44;267194
56_45;94078
56_46;422976
56_47;14289
56_48;143265
56_49;271329
56_50;506504
56_51;351655
56_52;1814379
56_53;1378167
56_54;646315
56_55;472109
56_56;0
56_57;180645
56_58;670019
56_59;233471
56_60;350473
56_61;707552
56_62;357431
56_63;521872
56_64;861822
56_65;458877
56_66;105095
56_67;1926931
56_68;574205
56_69;545763
56_70;799702
56_71;296718
56_72;647666
56_73;836182
56_74;1556802
56_75;426785
56_76;823930
56_77;324528
56_78;67372
56_79;179706
56_80;660416
56_81;468448
56_82;570357
56_83;104310
56_84;560391
56_85;247362
56_86;62905
56_87;404060
56_88;358060
56_89;578739
56_90;342480
56_91;227723
56_92;857376
56_93;373796
56_94;390757
56_95;451519
56_96;479928
56_97;751835
56_98;404718
56_99;707552
56_100;530756
56_101;637376
56_102;1570900
56_103;643931
56_104;917509
56_105;407952
56_106;360982
56_107;1449947
56_108;430239
56_109;271954
56_110;1251809
56_111;245218
56_112;133376
56_113;668789
56_114;496860
56_115;704703
56_116;636777
56_117;1384756
56_118;954361
56_119;965396
56_120;400761
56_121;1092178
56_122;379739
56_123;352529
56_124;793065
56_125;496013
56_126;945241
56_127;361266
56_128;1135492
56_129;976171
56_130;964315
56_131;545288
56_132;891047
56_133;446313
56_134;1050236
56_135;1140215
56_136;924041
56_137;959212
56_138;532193
56_139;616158
56_140;716664
57_1;1608004
57_2;338895
57_3;146782
57_4;156632
57_5;177195
57_6;537966
57_7;194082
57_8;133370
57_9;524967
57_10;179679
57_11;625375
57_12;1338207
57_13;161749
57_14;678047
57_15;90353
57_16;537493
57_17;141135
57_18;166915
57_19;1600862
57_20;431232
57_21;240021
57_22;603675
57_23;523984
57_24;429433
57_25;302472
57_26;416186
57_27;472011
57_28;471391
57_29;279252
57_30;627092
57_31;423362
57_32;553760
57_33;296022
57_34;225009
57_35;369244
57_36;197046
57_37;499037
57_38;231371
57_39;348247
57_40;32445
57_41;614995
57_42;1285000
57_43;268816
57_44;189261
57_45;106311
57_46;292431
57_47;165101
57_48;41996
57_49;170848
57_50;377411
57_51;174382
57_52;1769356
57_53;1253611
57_54;469042
57_55;294871
57_56;173525
57_57;0
57_58;522439
57_59;181937
57_60;303077
57_61;660056
57_62;248992
57_63;346867
57_64;684585
57_65;332000
57_66;185820
57_67;1848320
57_68;546019
57_69;517577
57_70;770811
57_71;267148
57_72;619480
57_73;807292
57_74;1432246
57_75;312227
57_76;795744
57_77;295102
57_78;127055
57_79;225049
57_80;526515
57_81;440262
57_82;542171
57_83;147318
57_84;426490
57_85;118614
57_86;147263
57_87;267578
57_88;236144
57_89;444838
57_90;242326
57_91;137180
57_92;681407
57_93;344705
57_94;295471
57_95;359824
57_96;371489
57_97;625403
57_98;271149
57_99;559972
57_100;408384
57_101;461499
57_102;1539766
57_103;481371
57_104;763515
57_105;262176
57_106;332796
57_107;1327576
57_108;284403
57_109;242436
57_110;1118924
57_111;221315
57_112;67347
57_113;538693
57_114;372070
57_115;570802
57_116;502876
57_117;1355406
57_118;800367
57_119;936045
57_120;277418
57_121;951284
57_122;202466
57_123;187924
57_124;764879
57_125;362112
57_126;791248
57_127;183993
57_128;1106141
57_129;852675
57_130;786610
57_131;383065
57_132;716738
57_133;337874
57_134;1020885
57_135;1017843
57_136;746768
57_137;786207
57_138;398291
57_139;482257
57_140;568812
58_1;1874633
58_2;628113
58_3;653901
58_4;589613
58_5;683206
58_6;1008247
58_7;516956
58_8;607467
58_9;995248
58_10;695220
58_11;978895
58_12;1551410
58_13;678426
58_14;1007580
58_15;586130
58_16;1007774
58_17;667091
58_18;683439
58_19;1867491
58_20;895118
58_21;657142
58_22;560113
58_23;848595
58_24;899714
58_25;604244
58_26;534966
58_27;942292
58_28;941672
58_29;323914
58_30;609716
58_31;160843
58_32;67205
58_33;532525
58_34;739995
58_35;313196
58_36;627036
58_37;969318
58_38;613276
58_39;793974
58_40;553313
58_41;92776
58_42;1431204
58_43;693665
58_44;634541
58_45;580048
58_46;294112
58_47;664930
58_48;569507
58_49;596222
58_50;259240
58_51;391624
58_52;2030277
58_53;1218669
58_54;264483
58_55;320656
58_56;667679
58_57;527815
58_58;0
58_59;658603
58_60;721523
58_61;944447
58_62;404194
58_63;401437
58_64;350914
58_65;293886
58_66;709276
58_67;2069577
58_68;1016299
58_69;987857
58_70;1175275
58_71;723201
58_72;1089761
58_73;1216511
58_74;1387351
58_75;344512
58_76;1214305
58_77;752697
58_78;608148
58_79;725657
58_80;167021
58_81;910543
58_82;1012452
58_83;670774
58_84;185028
58_85;554164
58_86;628457
58_87;486459
58_88;581665
58_89;165968
58_90;627973
58_91;471776
58_92;397139
58_93;803929
58_94;659144
58_95;613844
58_96;440841
58_97;711246
58_98;290764
58_99;41875
58_100;631986
58_101;391011
58_102;1806411
58_103;58650
58_104;256674
58_105;262882
58_106;803097
58_107;1392010
58_108;242819
58_109;708357
58_110;1006006
58_111;699593
58_112;542620
58_113;658429
58_114;283147
58_115;221925
58_116;181837
58_117;1646431
58_118;293525
58_119;1272361
58_120;342335
58_121;830210
58_122;357236
58_123;336475
58_124;1197120
58_125;222380
58_126;284406
58_127;365625
58_128;1404246
58_129;937494
58_130;323310
58_131;143994
58_132;507434
58_133;409021
58_134;1366135
58_135;1202176
58_136;315353
58_137;582795
58_138;200152
58_139;104251
58_140;50215
59_1;1430271
59_2;235907
59_3;203427
59_4;72838
59_5;219269
59_6;356373
59_7;163528
59_8;55224
59_9;343374
59_10;208806
59_11;444922
59_12;1221767
59_13;198668
59_14;497594
59_15;204881
59_16;355900
59_17;167891
59_18;206920
59_19;1424285
59_20;249639
59_21;87463
59_22;588431
59_23;345667
59_24;247840
59_25;204087
59_26;364456
59_27;290418
59_28;289798
59_29;448196
59_30;589252
59_31;570011
59_32;689224
59_33;233889
59_34;127710
59_35;543120
59_36;61482
59_37;317444
59_38;116876
59_39;167794
59_40;157456
59_41;746559
59_42;1180201
59_43;91590
59_44;44529
59_45;235155
59_46;453270
59_47;220658
59_48;168042
59_49;74901
59_50;539154
59_51;263491
59_52;1595447
59_53;1156236
59_54;503028
59_55;342988
59_56;228611
59_57;184521
59_58;655811
59_59;0
59_60;122648
59_61;483256
59_62;430881
59_63;369342
59_64;710541
59_65;500678
59_66;145315
59_67;1696796
59_68;364426
59_69;335984
59_70;589922
59_71;86699
59_72;437887
59_73;626403
59_74;1334872
59_75;487129
59_76;614151
59_77;114649
59_78;236190
59_79;96072
59_80;673268
59_81;258669
59_82;360578
59_83;135224
59_84;573847
59_85;110307
59_86;250415
59_87;236537
59_88;148646
59_89;591591
59_90;122331
59_91;321669
59_92;704911
59_93;164016
59_94;160866
59_95;544313
59_96;552242
59_97;532476
59_98;427563
59_99;693345
59_100;311397
59_101;484299
59_102;1361097
59_103;606951
59_104;891180
59_105;407469
59_106;151203
59_107;1223544
59_108;429695
59_109;61983
59_110;1036956
59_111;41158
59_112;227072
59_113;452399
59_114;543300
59_115;717835
59_116;650233
59_117;1174953
59_118;928031
59_119;755592
59_120;451489
59_121;909748
59_122;297959
59_123;328072
59_124;583286
59_125;511085
59_126;918912
59_127;288955
59_128;925688
59_129;753796
59_130;876945
59_131;510377
59_132;732294
59_133;518627
59_134;840432
59_135;912860
59_136;786918
59_137;800442
59_138;546541
59_139;628462
59_140;699736
60_1;1310712
60_2;160356
60_3;320269
60_4;156032
60_5;334302
60_6;299040
60_7;206875
60_8;172562
60_9;286041
60_10;317387
60_11;328363
60_12;1104318
60_13;313816
60_14;380159
60_15;326392
60_16;298567
60_17;284716
60_18;321161
60_19;1304217
60_20;184156
60_21;71562
60_22;547670
60_23;225143
60_24;190507
60_25;143246
60_26;320167
60_27;233085
60_28;232465
60_29;561257
60_30;541451
60_31;655038
60_32;752928
60_33;209029
60_34;219258
60_35;657097
60_36;109327
60_37;260111
60_38;113331
60_39;74087
60_40;277395
60_41;809875
60_42;1062751
60_43;34976
60_44;117275
60_45;356666
60_46;555350
60_47;337500
60_48;288849
60_49;140563
60_50;640358
60_51;332084
60_52;1474923
60_53;1038786
60_54;544456
60_55;402476
60_56;345452
60_57;304460
60_58;719151
60_59;121803
60_60;0
60_61;362731
60_62;549668
60_63;367716
60_64;707902
60_65;610128
60_66;253896
60_67;1577022
60_68;307093
60_69;278651
60_70;492428
60_71;56429
60_72;380554
60_73;528964
60_74;1217422
60_75;605502
60_76;520088
60_77;59288
60_78;353031
60_79;187621
60_80;745683
60_81;201336
60_82;303245
60_83;248940
60_84;660262
60_85;198208
60_86;367256
60_87;239797
60_88;146270
60_89;678006
60_90;98427
60_91;441608
60_92;684774
60_93;91682
60_94;77892
60_95;664252
60_96;671029
60_97;455003
60_98;527484
60_99;756689
60_100;232316
60_101;468639
60_102;1241769
60_103;670267
60_104;954496
60_105;490404
60_106;99464
60_107;1106095
60_108;510846
60_109;74334
60_110;954475
60_111;101330
60_112;347879
60_113;382273
60_114;647206
60_115;797721
60_116;736649
60_117;1058186
60_118;991347
60_119;638825
60_120;569618
60_121;853413
60_122;362311
60_123;407595
60_124;498100
60_125;601346
60_126;982228
60_127;357515
60_128;808921
60_129;636346
60_130;932569
60_131;574081
60_132;696013
60_133;637414
60_134;724221
60_135;795410
60_136;825527
60_137;761802
60_138;633798
60_139;699174
60_140;763052
61_1;949164
61_2;349051
61_3;678680
61_4;507680
61_5;689677
61_6;396668
61_7;511267
61_8;531430
61_9;387233
61_10;672762
61_11;159213
61_12;765324
61_13;669192
61_14;130845
61_15;687152
61_16;388361
61_17;640413
61_18;676536
61_19;942022
61_20;335255
61_21;421487
61_22;553685
61_23;144650
61_24;365143
61_25;387210
61_26;415129
61_27;365622
61_28;358311
61_29;902667
61_30;514046
61_31;954433
61_32;1000690
61_33;437815
61_34;574538
61_35;995966
61_36;463735
61_37;378653
61_38;436291
61_39;344278
61_40;634895
61_41;999429
61_42;726294
61_43;395073
61_44;476571
61_45;717426
61_46;893323
61_47;694244
61_48;648117
61_49;490475
61_50;968767
61_51;643643
61_52;1113688
61_53;735020
61_54;701971
61_55;641264
61_56;701059
61_57;660772
61_58;939675
61_59;482563
61_60;362239
61_61;0
61_62;893964
61_63;543522
61_64;839116
61_65;945537
61_66;609271
61_67;1229069
61_68;401012
61_69;382631
61_70;302847
61_71;405777
61_72;414991
61_73;328924
61_74;885761
61_75;946912
61_76;336904
61_77;384490
61_78;713978
61_79;542900
61_80;1035989
61_81;362656
61_82;384626
61_83;604315
61_84;980134
61_85;548160
61_86;728203
61_87;486685
61_88;447544
61_89;986033
61_90;422847
61_91;794849
61_92;791427
61_93;361581
61_94;369381
61_95;1015764
61_96;1014745
61_97;374771
61_98;867513
61_99;981350
61_100;315057
61_101;601071
61_102;880705
61_103;879269
61_104;1114963
61_105;809212
61_106;386197
61_107;770053
61_108;821302
61_109;427642
61_110;798368
61_111;454638
61_112;706539
61_113;362753
61_114;980911
61_115;1090892
61_116;1040216
61_117;709742
61_118;1149720
61_119;369574
61_120;911027
61_121;720929
61_122;664051
61_123;739651
61_124;342046
61_125;922655
61_126;1142695
61_127;666346
61_128;463750
61_129;409327
61_130;1076555
61_131;824241
61_132;736804
61_133;981130
61_134;470772
61_135;459245
61_136;966237
61_137;758562
61_138;954238
61_139;973219
61_140;963929
62_1;1848883
62_2;555337
62_3;346667
62_4;404748
62_5;375845
62_6;792154
62_7;389781
62_8;387114
62_9;779155
62_10;387942
62_11;879119
62_12;1536260
62_13;371516
62_14;928107
62_15;279661
62_16;791681
62_17;367562
62_18;376354
62_19;1841741
62_20;685420
62_21;489229
62_22;740613
62_23;770739
62_24;683621
62_25;521106
62_26;562349
62_27;726199
62_28;725579
62_29;86092
62_30;770107
62_31;245380
62_32;385477
62_33;472605
62_34;461143
62_35;147187
62_36;448715
62_37;753225
62_38;472321
62_39;601991
62_40;290321
62_41;491740
62_42;1447160
62_43;520812
62_44;441633
62_45;267978
62_46;112839
62_47;356993
62_48;285498
62_49;416505
62_50;165017
62_51;269593
62_52;2005043
62_53;1404414
62_54;474343
62_55;362117
62_56;358655
62_57;258180
62_58;407074
62_59;436025
62_60;556184
62_61;901940
62_62;0
62_63;471518
62_64;668429
62_65;115742
62_66;421953
62_67;2058027
62_68;800207
62_69;771764
62_70;1024555
62_71;520892
62_72;873668
62_73;1061036
62_74;1583050
62_75;81441
62_76;1049932
62_77;548846
62_78;294619
62_79;471145
62_80;330875
62_81;694450
62_82;796359
62_83;383451
62_84;229966
62_85;362036
